cnvdasm - ultima underworld conversation script disassembler / decompiler

loading game strings

could not load code ...
;
; conversation #2
; string block 0x0e01, name: goblin
;

0000:   START
07f5:   SAY_OP
07f6:   CALL $0156
07f8:   BPTOSP
07f9:   POPBP
07fa:   RET


 ;| xref: 076b
07fb:   PUSHBP
07fc:   SPTOBP
07fd:   PUSHI #0016
07ff:   ADDSP
0800:   PUSHI #0031
0802:   SAY_OP
0803:   PUSHI #0001
0805:   PUSHI_EFF #0001
0807:   OFFSET
0808:   PUSHI #0032
080a:   STO
080b:   PUSHI #0002
080d:   PUSHI_EFF #0001
080f:   OFFSET
0810:   PUSHI #0033
0812:   STO
0813:   PUSHI #0003
0815:   PUSHI_EFF #0001
0817:   OFFSET
0818:   PUSHI #0034
081a:   STO
081b:   PUSHI #0004
081d:   PUSHI_EFF #0001
081f:   OFFSET
0820:   PUSHI #0000
0822:   STO
0823:   PUSHI_EFF #0001
0825:   PUSHI #0000
0827:   CALLI $0000
0829:   POP
082a:   POP
082b:   PUSH_REG
082c:   PUSHI_EFF #0016
082e:   SWAP
082f:   STO
0830:   PUSHI_EFF #0016
0832:   FETCHM
0833:   PUSHI #0001
0835:   TSTEQ
0836:   BEQ +0005 // target: 083c
0838:   CALL $0147
083a:   JMP $0854

 ;| xref: 0836
083c:   PUSHI_EFF #0016
083e:   FETCHM
083f:   PUSHI #0002
0841:   TSTEQ
0842:   BEQ +0005 // target: 0848
0844:   CALL $0864
0846:   JMP $0854

 ;| xref: 0842
0848:   PUSHI_EFF #0016
084a:   FETCHM
084b:   PUSHI #0003
084d:   TSTEQ
084e:   BEQ +0005 // target: 0854
0850:   CALL $0857
0852:   JMP $0854

 ;| xref: 083a 0846 084e 0852
0854:   BPTOSP
0855:   POPBP
0856:   RET


 ;| xref: 0850
0857:   PUSHBP
0858:   SPTOBP
0859:   PUSHI #0000
085b:   ADDSP
085c:   PUSHI #0035
085e:   SAY_OP
085f:   CALL $0156
0861:   BPTOSP
0862:   POPBP
0863:   RET


 ;| xref: 07c3 0844
0864:   PUSHBP
0865:   SPTOBP
0866:   PUSHI #002f
0868:   ADDSP
0869:   PUSHI #000f
086b:   PUSHI_EFF #0001
086d:   SWAP
086e:   STO
086f:   PUSHI_EFF #0001
0871:   PUSHI #270f
0873:   PUSHI_EFF #0002
0875:   SWAP
0876:   STO
0877:   PUSHI_EFF #0002
0879:   PUSHI #0002
087b:   CALLI $0031
087d:   POP
087e:   POP
087f:   POP
0880:   PUSH_REG
0881:   PUSHI #000c
0883:   TSTGT
0884:   BEQ +0006 // target: 088b
0886:   PUSHI #0036
0888:   SAY_OP
0889:   JMP $08a1

 ;| xref: 0884
088b:   PUSHI #0023
088d:   FETCHM
088e:   BEQ +0051 // target: 08e0
0890:   PUSHI #0037
0892:   PUSHI_EFF #0003
0894:   SWAP
0895:   STO
0896:   PUSHI_EFF #0003
0898:   PUSHI #0001
089a:   CALLI $0002
089c:   POP
089d:   POP
089e:   PUSHI #0038
08a0:   SAY_OP

 ;| xref: 0889
08a1:   PUSHI #0001
08a3:   PUSHI_EFF #0004
08a5:   OFFSET
08a6:   PUSHI #0039
08a8:   STO
08a9:   PUSHI #0002
08ab:   PUSHI_EFF #0004
08ad:   OFFSET
08ae:   PUSHI #003a
08b0:   STO
08b1:   PUSHI #0003
08b3:   PUSHI_EFF #0004
08b5:   OFFSET
08b6:   PUSHI #0000
08b8:   STO
08b9:   PUSHI_EFF #0004
08bb:   PUSHI #0000
08bd:   CALLI $0000
08bf:   POP
08c0:   POP
08c1:   PUSH_REG
08c2:   PUSHI_EFF #0019
08c4:   SWAP
08c5:   STO
08c6:   PUSHI_EFF #0019
08c8:   FETCHM
08c9:   PUSHI #0001
08cb:   TSTEQ
08cc:   BEQ +0005 // target: 08d2
08ce:   CALL $0926
08d0:   JMP $08de

 ;| xref: 08cc
08d2:   PUSHI_EFF #0019
08d4:   FETCHM
08d5:   PUSHI #0002
08d7:   TSTEQ
08d8:   BEQ +0005 // target: 08de
08da:   CALL $0147
08dc:   JMP $08de

 ;| xref: 08d0 08d8 08dc
08de:   BRA +0044 // target: 0923

 ;| xref: 088e
08e0:   PUSHI #003b
08e2:   SAY_OP
08e3:   PUSHI #0001
08e5:   PUSHI_EFF #001a
08e7:   OFFSET
08e8:   PUSHI #003c
08ea:   STO
08eb:   PUSHI #0002
08ed:   PUSHI_EFF #001a
08ef:   OFFSET
08f0:   PUSHI #003e
08f2:   STO
08f3:   PUSHI #0003
08f5:   PUSHI_EFF #001a
08f7:   OFFSET
08f8:   PUSHI #0000
08fa:   STO
08fb:   PUSHI_EFF #001a
08fd:   PUSHI #0000
08ff:   CALLI $0000
0901:   POP
0902:   POP
0903:   PUSH_REG
0904:   PUSHI_EFF #002f
0906:   SWAP
0907:   STO
0908:   PUSHI_EFF #002f
090a:   FETCHM
090b:   PUSHI #0001
090d:   TSTEQ
090e:   BEQ +0008 // target: 0917
0910:   PUSHI #003d
0912:   SAY_OP
0913:   CALL $0156
0915:   JMP $0923

 ;| xref: 090e
0917:   PUSHI_EFF #002f
0919:   FETCHM
091a:   PUSHI #0002
091c:   TSTEQ
091d:   BEQ +0005 // target: 0923
091f:   CALL $0147
0921:   JMP $0923

 ;| xref: 08de 0915 091d 0921
0923:   BPTOSP
0924:   POPBP
0925:   RET


 ;| xref: 08ce 0a6e
0926:   PUSHBP
0927:   SPTOBP
0928:   PUSHI #0003
092a:   ADDSP
092b:   PUSHI_EFF #0001
092d:   PUSHI #0009
092f:   PUSHI_EFF #0002
0931:   SWAP
0932:   STO
0933:   PUSHI_EFF #0002
0935:   PUSHI #0001
0937:   CALLI $0005
0939:   POP
093a:   POP
093b:   PUSH_REG
093c:   STO
093d:   PUSHI #0021
093f:   FETCHM
0940:   PUSHI #0001
0942:   TSTGT
0943:   BEQ +000a // target: 094e
0945:   PUSHI_EFF #0001
0947:   PUSHI_EFF #0001
0949:   FETCHM
094a:   PUSHI #0002
094c:   OPADD
094d:   STO

 ;| xref: 0943
094e:   PUSHI_EFF #0001
0950:   FETCHM
0951:   PUSHI_EFF #0003
0953:   SWAP
0954:   STO
0955:   PUSHI #0001
0957:   PUSHI_EFF #0003
0959:   FETCHM
095a:   TSTEQ
095b:   BEQ +0006 // target: 0962
095d:   PUSHI #003f
095f:   SAY_OP
0960:   JMP $09e8

 ;| xref: 095b
0962:   PUSHI #0002
0964:   PUSHI_EFF #0003
0966:   FETCHM
0967:   TSTEQ
0968:   BEQ +0006 // target: 096f
096a:   PUSHI #0040
096c:   SAY_OP
096d:   JMP $09e8

 ;| xref: 0968
096f:   PUSHI #0003
0971:   PUSHI_EFF #0003
0973:   FETCHM
0974:   TSTEQ
0975:   BEQ +0006 // target: 097c
0977:   PUSHI #0041
0979:   SAY_OP
097a:   JMP $09e8

 ;| xref: 0975
097c:   PUSHI #0004
097e:   PUSHI_EFF #0003
0980:   FETCHM
0981:   TSTEQ
0982:   BEQ +0006 // target: 0989
0984:   PUSHI #0042
0986:   SAY_OP
0987:   JMP $09e8

 ;| xref: 0982
0989:   PUSHI #0005
098b:   PUSHI_EFF #0003
098d:   FETCHM
098e:   TSTEQ
098f:   BEQ +0006 // target: 0996
0991:   PUSHI #0043
0993:   SAY_OP
0994:   JMP $09e8

 ;| xref: 098f
0996:   PUSHI #0006
0998:   PUSHI_EFF #0003
099a:   FETCHM
099b:   TSTEQ
099c:   BEQ +0006 // target: 09a3
099e:   PUSHI #0044
09a0:   SAY_OP
09a1:   JMP $09e8

 ;| xref: 099c
09a3:   PUSHI #0007
09a5:   PUSHI_EFF #0003
09a7:   FETCHM
09a8:   TSTEQ
09a9:   BEQ +0006 // target: 09b0
09ab:   PUSHI #0045
09ad:   SAY_OP
09ae:   JMP $09e8

 ;| xref: 09a9
09b0:   PUSHI #0008
09b2:   PUSHI_EFF #0003
09b4:   FETCHM
09b5:   TSTEQ
09b6:   BEQ +0006 // target: 09bd
09b8:   PUSHI #0046
09ba:   SAY_OP
09bb:   JMP $09e8

 ;| xref: 09b6
09bd:   PUSHI #0009
09bf:   PUSHI_EFF #0003
09c1:   FETCHM
09c2:   TSTEQ
09c3:   BEQ +0006 // target: 09ca
09c5:   PUSHI #0047
09c7:   SAY_OP
09c8:   JMP $09e8

 ;| xref: 09c3
09ca:   PUSHI #000a
09cc:   PUSHI_EFF #0003
09ce:   FETCHM
09cf:   TSTEQ
09d0:   BEQ +0008 // target: 09d9
09d2:   PUSHI #0048
09d4:   SAY_OP
09d5:   CALL $0147
09d7:   JMP $09e8

 ;| xref: 09d0
09d9:   PUSHI #000b
09db:   PUSHI_EFF #0003
09dd:   FETCHM
09de:   TSTEQ
09df:   BEQ +0008 // target: 09e8
09e1:   PUSHI #0049
09e3:   SAY_OP
09e4:   CALL $0147
09e6:   JMP $09e8

 ;| xref: 0960 096d 097a 0987 0994 09a1 09ae 09bb 09c8 09d7 09df 09e6
09e8:   PUSHI #0021
09ea:   PUSHI #0021
09ec:   FETCHM
09ed:   PUSHI #0001
09ef:   OPADD
09f0:   STO
09f1:   CALL $09f6
09f3:   BPTOSP
09f4:   POPBP
09f5:   RET


 ;| xref: 09f1
09f6:   PUSHBP
09f7:   SPTOBP
09f8:   PUSHI #001a
09fa:   ADDSP
09fb:   PUSHI_EFF #0001
09fd:   PUSHI #0003
09ff:   PUSHI_EFF #0003
0a01:   SWAP
0a02:   STO
0a03:   PUSHI_EFF #0003
0a05:   PUSHI #0001
0a07:   CALLI $0005
0a09:   POP
0a0a:   POP
0a0b:   PUSH_REG
0a0c:   STO
0a0d:   PUSHI_EFF #0001
0a0f:   FETCHM
0a10:   PUSHI_EFF #0004
0a12:   SWAP
0a13:   STO
0a14:   PUSHI #0001
0a16:   PUSHI_EFF #0004
0a18:   FETCHM
0a19:   TSTEQ
0a1a:   BEQ +0008 // target: 0a23
0a1c:   PUSHI_EFF #0002
0a1e:   PUSHI #004a
0a20:   STO
0a21:   JMP $0a41

 ;| xref: 0a1a
0a23:   PUSHI #0002
0a25:   PUSHI_EFF #0004
0a27:   FETCHM
0a28:   TSTEQ
0a29:   BEQ +0008 // target: 0a32
0a2b:   PUSHI_EFF #0002
0a2d:   PUSHI #004b
0a2f:   STO
0a30:   JMP $0a41

 ;| xref: 0a29
0a32:   PUSHI #0003
0a34:   PUSHI_EFF #0004
0a36:   FETCHM
0a37:   TSTEQ
0a38:   BEQ +0008 // target: 0a41
0a3a:   PUSHI_EFF #0002
0a3c:   PUSHI #004c
0a3e:   STO
0a3f:   JMP $0a41

 ;| xref: 0a21 0a30 0a38 0a3f
0a41:   PUSHI #0001
0a43:   PUSHI_EFF #0005
0a45:   OFFSET
0a46:   PUSHI #004d
0a48:   STO
0a49:   PUSHI #0002
0a4b:   PUSHI_EFF #0005
0a4d:   OFFSET
0a4e:   PUSHI #004e
0a50:   STO
0a51:   PUSHI #0003
0a53:   PUSHI_EFF #0005
0a55:   OFFSET
0a56:   PUSHI #0000
0a58:   STO
0a59:   PUSHI_EFF #0005
0a5b:   PUSHI #0000
0a5d:   CALLI $0000
0a5f:   POP
0a60:   POP
0a61:   PUSH_REG
0a62:   PUSHI_EFF #001a
0a64:   SWAP
0a65:   STO
0a66:   PUSHI_EFF #001a
0a68:   FETCHM
0a69:   PUSHI #0001
0a6b:   TSTEQ
0a6c:   BEQ +0005 // target: 0a72
0a6e:   CALL $0926
0a70:   JMP $0a7e

 ;| xref: 0a6c
0a72:   PUSHI_EFF #001a
0a74:   FETCHM
0a75:   PUSHI #0002
0a77:   TSTEQ
0a78:   BEQ +0005 // target: 0a7e
0a7a:   CALL $0147
0a7c:   JMP $0a7e

 ;| xref: 0a70 0a78 0a7c
0a7e:   BPTOSP
0a7f:   POPBP
0a80:   RET


 ;| xref: 07cf
0a81:   PUSHBP
0a82:   SPTOBP
0a83:   PUSHI #0000
0a85:   ADDSP
0a86:   PUSHI #004f
0a88:   SAY_OP
0a89:   CALL $035a
0a8b:   CALL $0165
0a8d:   BPTOSP
0a8e:   POPBP
0a8f:   RET


 ;| xref: 0642 0663 06b1
0a90:   PUSHBP
0a91:   SPTOBP
0a92:   PUSHI #001d
0a94:   ADDSP
0a95:   PUSHI #0050
0a97:   SAY_OP

 ;| xref: 0bd1
0a98:   PUSHI_EFF #0001
0a9a:   PUSHI #0009
0a9c:   PUSHI_EFF #0004
0a9e:   SWAP
0a9f:   STO
0aa0:   PUSHI_EFF #0004
0aa2:   PUSHI #0001
0aa4:   CALLI $0005
0aa6:   POP
0aa7:   POP
0aa8:   PUSH_REG
0aa9:   STO
0aaa:   PUSHI #0021
0aac:   FETCHM
0aad:   PUSHI #0001
0aaf:   TSTGT
0ab0:   BEQ +000a // target: 0abb
0ab2:   PUSHI_EFF #0001
0ab4:   PUSHI_EFF #0001
0ab6:   FETCHM
0ab7:   PUSHI #0002
0ab9:   OPADD
0aba:   STO

 ;| xref: 0ab0
0abb:   PUSHI_EFF #0001
0abd:   FETCHM
0abe:   PUSHI_EFF #0005
0ac0:   SWAP
0ac1:   STO
0ac2:   PUSHI #0001
0ac4:   PUSHI_EFF #0005
0ac6:   FETCHM
0ac7:   TSTEQ
0ac8:   BEQ +0006 // target: 0acf
0aca:   PUSHI #0051
0acc:   SAY_OP
0acd:   JMP $0b55

 ;| xref: 0ac8
0acf:   PUSHI #0002
0ad1:   PUSHI_EFF #0005
0ad3:   FETCHM
0ad4:   TSTEQ
0ad5:   BEQ +0006 // target: 0adc
0ad7:   PUSHI #0052
0ad9:   SAY_OP
0ada:   JMP $0b55

 ;| xref: 0ad5
0adc:   PUSHI #0003
0ade:   PUSHI_EFF #0005
0ae0:   FETCHM
0ae1:   TSTEQ
0ae2:   BEQ +0006 // target: 0ae9
0ae4:   PUSHI #0053
0ae6:   SAY_OP
0ae7:   JMP $0b55

 ;| xref: 0ae2
0ae9:   PUSHI #0004
0aeb:   PUSHI_EFF #0005
0aed:   FETCHM
0aee:   TSTEQ
0aef:   BEQ +0006 // target: 0af6
0af1:   PUSHI #0054
0af3:   SAY_OP
0af4:   JMP $0b55

 ;| xref: 0aef
0af6:   PUSHI #0005
0af8:   PUSHI_EFF #0005
0afa:   FETCHM
0afb:   TSTEQ
0afc:   BEQ +0006 // target: 0b03
0afe:   PUSHI #0055
0b00:   SAY_OP
0b01:   JMP $0b55

 ;| xref: 0afc
0b03:   PUSHI #0006
0b05:   PUSHI_EFF #0005
0b07:   FETCHM
0b08:   TSTEQ
0b09:   BEQ +0006 // target: 0b10
0b0b:   PUSHI #0056
0b0d:   SAY_OP
0b0e:   JMP $0b55

 ;| xref: 0b09
0b10:   PUSHI #0007
0b12:   PUSHI_EFF #0005
0b14:   FETCHM
0b15:   TSTEQ
0b16:   BEQ +0006 // target: 0b1d
0b18:   PUSHI #0057
0b1a:   SAY_OP
0b1b:   JMP $0b55

 ;| xref: 0b16
0b1d:   PUSHI #0008
0b1f:   PUSHI_EFF #0005
0b21:   FETCHM
0b22:   TSTEQ
0b23:   BEQ +0006 // target: 0b2a
0b25:   PUSHI #0058
0b27:   SAY_OP
0b28:   JMP $0b55

 ;| xref: 0b23
0b2a:   PUSHI #0009
0b2c:   PUSHI_EFF #0005
0b2e:   FETCHM
0b2f:   TSTEQ
0b30:   BEQ +0006 // target: 0b37
0b32:   PUSHI #0059
0b34:   SAY_OP
0b35:   JMP $0b55

 ;| xref: 0b30
0b37:   PUSHI #000a
0b39:   PUSHI_EFF #0005
0b3b:   FETCHM
0b3c:   TSTEQ
0b3d:   BEQ +0008 // target: 0b46
0b3f:   PUSHI #005a
0b41:   SAY_OP
0b42:   CALL $0147
0b44:   JMP $0b55

 ;| xref: 0b3d
0b46:   PUSHI #000b
0b48:   PUSHI_EFF #0005
0b4a:   FETCHM
0b4b:   TSTEQ
0b4c:   BEQ +0008 // target: 0b55
0b4e:   PUSHI #005b
0b50:   SAY_OP
0b51:   CALL $0147
0b53:   JMP $0b55

 ;| xref: 0acd 0ada 0ae7 0af4 0b01 0b0e 0b1b 0b28 0b35 0b44 0b4c 0b53
0b55:   PUSHI #0021
0b57:   PUSHI #0021
0b59:   FETCHM
0b5a:   PUSHI #0001
0b5c:   OPADD
0b5d:   STO
0b5e:   PUSHI_EFF #0002
0b60:   PUSHI #0003
0b62:   PUSHI_EFF #0006
0b64:   SWAP
0b65:   STO
0b66:   PUSHI_EFF #0006
0b68:   PUSHI #0001
0b6a:   CALLI $0005
0b6c:   POP
0b6d:   POP
0b6e:   PUSH_REG
0b6f:   STO
0b70:   PUSHI_EFF #0002
0b72:   FETCHM
0b73:   PUSHI_EFF #0007
0b75:   SWAP
0b76:   STO
0b77:   PUSHI #0001
0b79:   PUSHI_EFF #0007
0b7b:   FETCHM
0b7c:   TSTEQ
0b7d:   BEQ +0008 // target: 0b86
0b7f:   PUSHI_EFF #0003
0b81:   PUSHI #005c
0b83:   STO
0b84:   JMP $0ba4

 ;| xref: 0b7d
0b86:   PUSHI #0002
0b88:   PUSHI_EFF #0007
0b8a:   FETCHM
0b8b:   TSTEQ
0b8c:   BEQ +0008 // target: 0b95
0b8e:   PUSHI_EFF #0003
0b90:   PUSHI #005d
0b92:   STO
0b93:   JMP $0ba4

 ;| xref: 0b8c
0b95:   PUSHI #0003
0b97:   PUSHI_EFF #0007
0b99:   FETCHM
0b9a:   TSTEQ
0b9b:   BEQ +0008 // target: 0ba4
0b9d:   PUSHI_EFF #0003
0b9f:   PUSHI #005e
0ba1:   STO
0ba2:   JMP $0ba4

 ;| xref: 0b84 0b93 0b9b 0ba2
0ba4:   PUSHI #0001
0ba6:   PUSHI_EFF #0008
0ba8:   OFFSET
0ba9:   PUSHI #005f
0bab:   STO
0bac:   PUSHI #0002
0bae:   PUSHI_EFF #0008
0bb0:   OFFSET
0bb1:   PUSHI #0060
0bb3:   STO
0bb4:   PUSHI #0003
0bb6:   PUSHI_EFF #0008
0bb8:   OFFSET
0bb9:   PUSHI #0000
0bbb:   STO
0bbc:   PUSHI_EFF #0008
0bbe:   PUSHI #0000
0bc0:   CALLI $0000
0bc2:   POP
0bc3:   POP
0bc4:   PUSH_REG
0bc5:   PUSHI_EFF #001d
0bc7:   SWAP
0bc8:   STO
0bc9:   PUSHI_EFF #001d
0bcb:   FETCHM
0bcc:   PUSHI #0001
0bce:   TSTEQ
0bcf:   BEQ +0005 // target: 0bd5
0bd1:   JMP $0a98
0bd3:   JMP $0be1

 ;| xref: 0bcf
0bd5:   PUSHI_EFF #001d
0bd7:   FETCHM
0bd8:   PUSHI #0002
0bda:   TSTEQ
0bdb:   BEQ +0005 // target: 0be1
0bdd:   CALL $0147
0bdf:   JMP $0be1

 ;| xref: 0bd3 0bdb 0bdf
0be1:   BPTOSP
0be2:   POPBP
0be3:   RET


 ;| xref: 051d
0be4:   PUSHBP
0be5:   SPTOBP
0be6:   PUSHI #0002
0be8:   ADDSP
0be9:   PUSHI #000a
0beb:   PUSHI_EFF #0002
0bed:   SWAP
0bee:   STO
0bef:   PUSHI_EFF #0002
0bf1:   PUSHI #0001
0bf3:   CALLI $000f
0bf5:   POP
0bf6:   POP
0bf7:   PUSH_REG
0bf8:   PUSHI_EFF #0001
0bfa:   SWAP
0bfb:   STO
0bfc:   JMP $0bfe

 ;| xref: 0bfc
0bfe:   PUSHI_EFF #0001
0c00:   FETCHM
0c01:   SAVE_REG
0c02:   POP
0c03:   BPTOSP
0c04:   POPBP
0c05:   RET


; conversation #52 ended

;
; conversation #53
; string block 0x0e34, name: Blackie
;

0000:   START
0001:   PUSHBP
0002:   SPTOBP
0003:   PUSHI #0000
0005:   ADDSP
0006:   PUSHI #0020
0008:   PUSHI #0000
000a:   STO
000b:   CALL $04ff
000d:   CALL $0012
000f:   BPTOSP
0010:   POPBP
0011:   RET


 ;| xref: 000d 00fc 010b 0124 0142 0151 0160 016a
0012:   PUSHBP
0013:   SPTOBP
0014:   PUSHI #0000
0016:   ADDSP
0017:   PUSHI #001f
0019:   PUSHI #0001
001b:   STO
001c:   EXIT_OP
001d:   BPTOSP
001e:   POPBP
001f:   RET

0020:   PUSHBP
0021:   SPTOBP
0022:   PUSHI #0002
0024:   ADDSP
0025:   PUSHI #0004
0027:   PUSHI_EFF #0002
0029:   SWAP
002a:   STO
002b:   PUSHI_EFF #0002
002d:   PUSHI #0001
002f:   CALLI $000f
0031:   POP
0032:   POP
0033:   PUSH_REG
0034:   PUSHI_EFF #0001
0036:   SWAP
0037:   STO
0038:   JMP $003a

 ;| xref: 0038
003a:   PUSHI_EFF #0001
003c:   FETCHM
003d:   SAVE_REG
003e:   POP
003f:   BPTOSP
0040:   POPBP
0041:   RET

0042:   PUSHBP
0043:   SPTOBP
0044:   PUSHI #0001
0046:   ADDSP
0047:   PUSHI #0000
0049:   PUSHI_EFF #0001
004b:   SWAP
004c:   STO
004d:   PUSHI_EFF #0001
004f:   PUSHI #0001
0051:   CALLI $000f
0053:   POP
0054:   POP
0055:   BPTOSP
0056:   POPBP
0057:   RET

0058:   PUSHBP
0059:   SPTOBP
005a:   PUSHI #0002
005c:   ADDSP
005d:   PUSHI #0001
005f:   PUSHI_EFF #0002
0061:   SWAP
0062:   STO
0063:   PUSHI_EFF #0002
0065:   PUSHI #0001
0067:   CALLI $000f
0069:   POP
006a:   POP
006b:   PUSH_REG
006c:   PUSHI_EFF #0001
006e:   SWAP
006f:   STO
0070:   JMP $0072

 ;| xref: 0070
0072:   PUSHI_EFF #0001
0074:   FETCHM
0075:   SAVE_REG
0076:   POP
0077:   BPTOSP
0078:   POPBP
0079:   RET

007a:   PUSHBP
007b:   SPTOBP
007c:   PUSHI #0001
007e:   ADDSP
007f:   PUSHI #0014
0081:   FETCHM
0082:   PUSHI #0005
0084:   TSTEQ
0085:   PUSHI #0014
0087:   FETCHM
0088:   PUSHI #0006
008a:   TSTEQ
008b:   OPOR
008c:   PUSHI #0014
008e:   FETCHM
008f:   PUSHI #0009
0091:   TSTEQ
0092:   OPOR
0093:   PUSHI #0016
0095:   FETCHM
0096:   PUSHI #0001
0098:   TSTEQ
0099:   OPAND
009a:   PUSHI #0015
009c:   FETCHM
009d:   PUSHI #0000
009f:   TSTEQ
00a0:   OPOR
00a1:   BEQ +000b // target: 00ad
00a3:   PUSHI #0000
00a5:   PUSHI_EFF #0001
00a7:   SWAP
00a8:   STO
00a9:   JMP $00b5
00ab:   BRA +0009 // target: 00b5

 ;| xref: 00a1
00ad:   PUSHI #0001
00af:   PUSHI_EFF #0001
00b1:   SWAP
00b2:   STO
00b3:   JMP $00b5

 ;| xref: 00a9 00ab 00b3
00b5:   PUSHI_EFF #0001
00b7:   FETCHM
00b8:   SAVE_REG
00b9:   POP
00ba:   BPTOSP
00bb:   POPBP
00bc:   RET

00bd:   PUSHBP
00be:   SPTOBP
00bf:   PUSHI #0002
00c1:   ADDSP
00c2:   PUSHI #0001
00c4:   PUSHI_EFF #0001
00c6:   SWAP
00c7:   STO
00c8:   PUSHI_EFF #0001
00ca:   PUSHI #0002
00cc:   PUSHI_EFF #0002
00ce:   SWAP
00cf:   STO
00d0:   PUSHI_EFF #0002
00d2:   PUSHI_EFF #fffc
00d4:   FETCHM
00d5:   PUSHI_EFF #fffd
00d7:   FETCHM
00d8:   PUSHI_EFF #fffe
00da:   FETCHM
00db:   PUSHI #0005
00dd:   CALLI $0037
00df:   POP
00e0:   POP
00e1:   POP
00e2:   POP
00e3:   POP
00e4:   POP
00e5:   BPTOSP
00e6:   POPBP
00e7:   RET

00e8:   PUSHBP
00e9:   SPTOBP
00ea:   PUSHI #0000
00ec:   ADDSP
00ed:   PUSHI #0016
00ef:   PUSHI #0001
00f1:   STO
00f2:   PUSHI #0015
00f4:   PUSHI #0001
00f6:   STO
00f7:   PUSHI #0014
00f9:   PUSHI #0006
00fb:   STO
00fc:   CALL $0012
00fe:   BPTOSP
00ff:   POPBP
0100:   RET

0101:   PUSHBP
0102:   SPTOBP
0103:   PUSHI #0000
0105:   ADDSP
0106:   PUSHI #0014
0108:   PUSHI #0001
010a:   STO
010b:   CALL $0012
010d:   BPTOSP
010e:   POPBP
010f:   RET


 ;| xref: 04d4
0110:   PUSHBP
0111:   SPTOBP
0112:   PUSHI #0000
0114:   ADDSP
0115:   PUSHI #0016
0117:   PUSHI #0001
0119:   STO
011a:   PUSHI #0014
011c:   PUSHI #0005
011e:   STO
011f:   PUSHI #0015
0121:   PUSHI #0001
0123:   STO
0124:   CALL $0012
0126:   BPTOSP
0127:   POPBP
0128:   RET

0129:   PUSHBP
012a:   SPTOBP
012b:   PUSHI #0000
012d:   ADDSP
012e:   PUSHI #0015
0130:   PUSHI #0006
0132:   STO
0133:   BPTOSP
0134:   POPBP
0135:   RET

0136:   PUSHBP
0137:   SPTOBP
0138:   PUSHI #0000
013a:   ADDSP
013b:   PUSHI #0015
013d:   PUSHI_EFF #fffe
013f:   FETCHM
0140:   FETCHM
0141:   STO
0142:   CALL $0012
0144:   BPTOSP
0145:   POPBP
0146:   RET


 ;| xref: 0809 089b 08c4
0147:   PUSHBP
0148:   SPTOBP
0149:   PUSHI #0000
014b:   ADDSP
014c:   PUSHI #0015
014e:   PUSHI #0002
0150:   STO
0151:   CALL $0012
0153:   BPTOSP
0154:   POPBP
0155:   RET


 ;| xref: 04fa
0156:   PUSHBP
0157:   SPTOBP
0158:   PUSHI #0000
015a:   ADDSP
015b:   PUSHI #0015
015d:   PUSHI #0001
015f:   STO
0160:   CALL $0012
0162:   BPTOSP
0163:   POPBP
0164:   RET


 ;| xref: 0408
0165:   PUSHBP
0166:   SPTOBP
0167:   PUSHI #0000
0169:   ADDSP
016a:   CALL $0012
016c:   BPTOSP
016d:   POPBP
016e:   RET

016f:   PUSHBP
0170:   SPTOBP
0171:   PUSHI #0000
0173:   ADDSP
0174:   PUSHI #0001
0176:   PUSHI_EFF #fffe
0178:   FETCHM
0179:   OFFSET
017a:   PUSHI #001d
017c:   FETCHM
017d:   STO
017e:   PUSHI #0002
0180:   PUSHI_EFF #fffe
0182:   FETCHM
0183:   OFFSET
0184:   PUSHI #001e
0186:   FETCHM
0187:   STO
0188:   BPTOSP
0189:   POPBP
018a:   RET

018b:   PUSHBP
018c:   SPTOBP
018d:   PUSHI #0004
018f:   ADDSP
0190:   PUSHI #0001
0192:   PUSHI_EFF #0002
0194:   OFFSET
0195:   PUSHI #001d
0197:   FETCHM
0198:   PUSHI #0001
019a:   PUSHI_EFF #fffd
019c:   FETCHM
019d:   OFFSET
019e:   FETCHM
019f:   OPSUB
01a0:   STO
01a1:   PUSHI #0002
01a3:   PUSHI_EFF #0002
01a5:   OFFSET
01a6:   PUSHI #001e
01a8:   FETCHM
01a9:   PUSHI #0002
01ab:   PUSHI_EFF #fffd
01ad:   FETCHM
01ae:   OFFSET
01af:   FETCHM
01b0:   OPSUB
01b1:   STO
01b2:   PUSHI #0002
01b4:   PUSHI_EFF #0002
01b6:   OFFSET
01b7:   FETCHM
01b8:   PUSHI #0000
01ba:   TSTLT
01bb:   BEQ +001f // target: 01db
01bd:   PUSHI #0002
01bf:   PUSHI_EFF #0002
01c1:   OFFSET
01c2:   PUSHI #0002
01c4:   PUSHI_EFF #0002
01c6:   OFFSET
01c7:   FETCHM
01c8:   PUSHI #05a0
01ca:   OPADD
01cb:   STO
01cc:   PUSHI #0001
01ce:   PUSHI_EFF #0002
01d0:   OFFSET
01d1:   PUSHI #0001
01d3:   PUSHI_EFF #0002
01d5:   OFFSET
01d6:   FETCHM
01d7:   PUSHI #0001
01d9:   OPSUB
01da:   STO

 ;| xref: 01bb
01db:   PUSHI #0001
01dd:   PUSHI_EFF #0002
